unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
60.5804443359375,60.589599609375,[3 5 2],[4 9 9]
58.6395263671875,58.648681640625,[3 1 3],[0 4 4]
56.414794921875,56.4239501953125,[3 3 1],[9 4 9]
77.30712890625,77.3162841796875,[4 8 1],[3 5 4]
55.242919921875,55.2520751953125,[8 2 2],[3 9 9]
84.722900390625,84.7320556640625,[9 3 5],[3 0 2]
53.5308837890625,53.5400390625,[6 8 2],[9 3 9]
77.9296875,77.9388427734375,[9 2 6],[2 3 0]
58.135986328125,58.1451416015625,[6 6 7],[9 1 3]
90.5181884765625,90.52734375,[9 1 0],[2 3 5]
57.01904296875,57.0281982421875,[5 9 5],[2 2 9]
81.536865234375,81.5460205078125,[6 3 9],[0 9 2]
58.5845947265625,58.59375,[7 7 1],[3 2 4]
60.82763671875,60.8367919921875,[0 3 0],[5 9 3]
30.1666259765625,30.17578125,[0 3 9],[2 2 2]
53.3111572265625,53.3203125,[9 8 5],[3 3 9]
84.503173828125,84.5123291015625,[8 2 5],[3 9 2]
61.102294921875,61.1114501953125,[3 2 3],[2 5 9]
75.98876953125,75.9979248046875,[8 3 0],[3 9 2]
78.4698486328125,78.47900390625,[8 2 3],[3 0 9]
54.4830322265625,54.4921875,[2 2 9],[3 3 2]
86.004638671875,86.0137939453125,[1 2 3],[4 0 2]
57.4676513671875,57.476806640625,[3 3 0],[4 0 2]
67.620849609375,67.6300048828125,[3 3 8],[4 9 3]
55.224609375,55.2337646484375,[7 4 9],[2 3 3]
54.89501953125,54.9041748046875,[8 1 8],[3 9 3]
89.68505859375,89.6942138671875,[1 4 5],[3 8 9]
54.9407958984375,54.949951171875,[4 1 8],[3 4 3]
55.8563232421875,55.865478515625,[2 4 4],[5 3 5]
82.5164794921875,82.525634765625,[7 9 0],[6 3 2]
51.0223388671875,51.031494140625,[4 9 8],[5 5 3]
88.897705078125,88.9068603515625,[0 2 1],[3 9 4]
55.8929443359375,55.902099609375,[9 0 1],[6 3 3]
64.7552490234375,64.764404296875,[3 5 7],[9 9 2]
59.6099853515625,59.619140625,[8 5 2],[3 9 9]
126.324462890625,126.3336181640625,[9 4 5],[5 3 9]
94.7479248046875,94.757080078125,[5 9 0],[9 3 5]
59.0606689453125,59.06982421875,[1 7 9],[4 3 3]
51.507568359375,51.5167236328125,[6 6 3],[9 0 9]
60.443115234375,60.4522705078125,[4 4 0],[8 3 5]
26.5594482421875,26.568603515625,[6 6 6],[3 9 9]
138.5284423828125,138.53759765625,[3 3 0],[0 9 3]
63.4002685546875,63.409423828125,[9 3 5],[2 0 2]
78.607177734375,78.6163330078125,[9 6 0],[5 9 9]
80.8685302734375,80.877685546875,[9 1 3],[6 4 9]
100.909423828125,100.9185791015625,[9 5 3],[3 9 0]
31.3018798828125,31.31103515625,[7 2 0],[9 9 9]
59.1705322265625,59.1796875,[3 2 2],[4 9 9]
31.09130859375,31.1004638671875,[6 7 2],[9 9 9]
52.7252197265625,52.734375,[7 8 9],[6 3 3]
86.16943359375,86.1785888671875,[8 3 5],[5 2 9]
99.261474609375,99.2706298828125,[4 8 3],[8 3 2]
31.0821533203125,31.09130859375,[9 7 8],[3 3 3]
84.2010498046875,84.210205078125,[1 6 0],[4 9 2]
52.4688720703125,52.47802734375,[9 6 8],[5 3 3]
109.1766357421875,109.185791015625,[3 2 8],[2 3 3]
66.5313720703125,66.54052734375,[5 5 7],[8 9 2]
60.2874755859375,60.296630859375,[3 1 9],[2 3 2]
51.397705078125,51.4068603515625,[4 9 9],[8 2 3]
81.62841796875,81.6375732421875,[2 0 8],[5 4 3]
55.426025390625,55.4351806640625,[6 2 8],[0 3 3]
83.9813232421875,83.990478515625,[2 7 3],[5 3 9]
79.3121337890625,79.3212890625,[6 9 8],[0 2 3]
59.0606689453125,59.06982421875,[9 0 2],[3 3 7]
81.4727783203125,81.48193359375,[2 8 3],[5 3 4]
90.380859375,90.3900146484375,[4 0 5],[5 3 9]
62.7044677734375,62.713623046875,[9 7 2],[3 3 7]
104.2144775390625,104.2236328125,[9 2 3],[3 3 2]
